Original_Index,Split_Set,Weekly_Sales
5849,Validation,1344723.97
5850,Validation,1439607.35
5851,Validation,1504545.94
5852,Validation,1560590.05
5853,Validation,1464462.85
5854,Validation,1360517.52
5855,Validation,1392143.82
5856,Train,1306644.25
5857,Validation,1276609.36
5858,Test,1307928.01
5859,Validation,1400160.95
5860,Validation,1409544.97
5861,Train,1326197.24
5862,Train,1316542.59
5863,Validation,543384.01
5864,Validation,575709.96
5865,Validation,508794.87
5866,Validation,491510.58
5867,Test,554972.42
5868,Test,588363.62
5869,Train,519914.1
5870,Validation,478021.68
5871,Validation,505907.41
5872,Train,582552.26
5873,Validation,549528.16
5874,Validation,492364.77
5875,Validation,477615.87
5876,Validation,582846.22
5877,Validation,564345.55
5878,Validation,504403.16
5879,Validation,484097.03
5880,Test,556046.12
5881,Train,607218.6
5882,Test,529418.64
5883,Validation,484327.56
5884,Train,507168.8
5885,Train,570069.48
5886,Test,558837.27
5887,Test,491115.86
5888,Test,469598.57
5889,Validation,579544.21
5890,Validation,583079.97
5891,Test,500945.63
5892,Train,465993.51
5893,Validation,524658.06
5894,Test,589091.04
5895,Train,536871.58
5896,Validation,492262.96
5897,Validation,481523.93
5898,Validation,599759.45
5899,Test,559285.35
5900,Validation,522467.51
5901,Validation,476967.65
5902,Test,565390.4
5903,Validation,588592.61
5904,Validation,524316.21
5905,Train,522296.71
5906,Validation,500250.8
5907,Train,585175.24
5908,Test,537455.65
5909,Validation,555075.27
5910,Train,428953.6
5911,Test,592947.75
5912,Train,613899.15
5913,Test,533414.62
5914,Train,499081.79
5915,Validation,586886.16
5916,Train,628063.88
5917,Train,556485.1
5918,Validation,526904.08
5919,Validation,570879.04
5920,Validation,607294.56
5921,Validation,558239.32
5922,Validation,522673.62
5923,Validation,508432.17
5924,Test,620087.35
5925,Train,597644.02
5926,Test,534597.69
5927,Validation,496010.17
5928,Validation,612337.35
5929,Validation,603024.75
5930,Validation,524559.95
5931,Test,503295.29
5932,Validation,545109.3
5933,Validation,616701.99
5934,Validation,546675.65
5935,Validation,501780.66
5936,Validation,506343.83
5937,Train,593234.27
5938,Validation,591703.82
5939,Test,511316.29
5940,Validation,479256.8
5941,Validation,572603.33
5942,Test,603147.26
5943,Train,526641.23
5944,Test,503720.98
5945,Validation,537124.76
5946,Test,608390.94
5947,Train,576837.09
5948,Validation,528486.45
5949,Validation,510243.79
5950,Validation,649111.23
5951,Test,613531.11
5952,Train,537276.41
5953,Validation,515599.7
5954,Validation,597667.21
5955,Validation,643125.29
5956,Validation,567673.87
5957,Train,577698.37
5958,Validation,511883.36
5959,Train,619133.48
5960,Train,598437.98
5961,Test,575676.13
5962,Test,454412.28
5963,Validation,636372.37
5964,Validation,664348.2
5965,Validation,579499.93
5966,Validation,538978.67
5967,Train,588448.21
5968,Validation,674919.45
5969,Train,606671.5
5970,Train,564304.15
5971,Test,585895.34
5972,Test,659816.15
5973,Validation,618767.26
5974,Validation,561226.38
5975,Train,544408.14
5976,Validation,652312.11
5977,Validation,639123.45
5978,Validation,552529.23
5979,Validation,526625.49
5980,Validation,609274.89
5981,Test,643603.69
5982,Validation,590636.38
5983,Train,535764.58
5984,Train,521953.78
5985,Train,642671.48
5986,Validation,606309.13
5987,Validation,540031.29
5988,Validation,507403.77
5989,Train,618702.09
5990,Validation,628099.08
5991,Validation,530318.39
5992,Train,516352.21
5993,Validation,573084.71
5994,Validation,576620.31
5995,Test,575997.78
5996,Validation,535537.03
5997,Validation,504760.57
5998,Test,617405.35
5999,Validation,586737.66
6000,Validation,527165.7
6001,Test,505978.46
6002,Validation,593162.53
6003,Train,612379.9
6004,Test,541406.98
6005,Validation,514756.08
6006,Validation,647029.28
6007,Validation,682918.99
6008,Test,658997.55
6009,Validation,618702.79
6010,Validation,658600.05
6011,Validation,645386.94
6012,Validation,668098.49
6013,Validation,623097.93
6014,Validation,650102.8
6015,Validation,693058.34
6016,Train,675282.2
6017,Validation,638957.35
6018,Test,630740.11
6019,Validation,691498.6
6020,Validation,690851.59
6021,Test,672062.08
6022,Validation,630315.76
6023,Validation,682012.53
6024,Validation,684023.95
6025,Validation,700009.77
6026,Train,625196.14
6027,Test,667353.79
6028,Validation,718748.33
6029,Validation,696844.36
6030,Validation,649035.55
6031,Validation,622112.23
6032,Train,698536.06
6033,Test,713479.91
6034,Validation,712869.09
6035,Validation,655284.69
6036,Validation,689326.91
6037,Validation,722120.04
6038,Test,725043.04
6039,Train,650263.95
6040,Validation,657108.77
6041,Validation,713332.54
6042,Train,699852.68
6043,Test,680943.03
6044,Train,610076.32
6045,Train,605960.2
6046,Test,595421.23
6047,Train,589467.35
6048,Validation,633520.34
6049,Validation,557543.62
6050,Validation,598679.02
6051,Train,615761.77
6052,Test,656637.63
6053,Test,534740.3
6054,Validation,611796.61
6055,Train,614940.07
6056,Validation,601004.79
6057,Validation,562558.27
6058,Test,651521.77
6059,Validation,635650.98
6060,Validation,626627.77
6061,Validation,592340.01
6062,Test,616345.25
6063,Validation,629026.75
6064,Validation,635171.05
6065,Validation,585989.1
6066,Test,611585.54
6067,Validation,650418.75
6068,Train,635758.03
6069,Validation,638280.67
6070,Validation,611464.21
6071,Validation,649148.74
6072,Validation,684655.91
6073,Train,648330.18
6074,Validation,578209.63
6075,Validation,630972.15
6076,Train,643041.71
6077,Validation,665781.74
6078,Validation,604925.08
6079,Validation,586781.78
6080,Validation,651147.83
6081,Validation,631827.38
6082,Validation,597354.39
6083,Validation,533917.52
6084,Train,605956.59
6085,Validation,595626.56
6086,Test,663396.32
6087,Validation,561573.08
6088,Validation,594224.9
6089,Test,649128.23
6090,Validation,618877.13
6091,Validation,586108.13
6092,Train,555183.72
6093,Validation,642828.62
6094,Train,590984.56
6095,Validation,594625.96
6096,Validation,572516.57
6097,Validation,641905.37
6098,Validation,615975.5
6099,Validation,628115.61
6100,Validation,669965.22
6101,Validation,585028.26
6102,Validation,617898.07
6103,Validation,665007.08
6104,Validation,676290.46
6105,Test,505405.85
6106,Validation,670993.01
6107,Train,663529.64
6108,Validation,619225.65
6109,Validation,587685.38
6110,Validation,629176.71
6111,Test,662198.65
6112,Test,660632.05
6113,Validation,613042.97
6114,Validation,693249.98
6115,Validation,636677.67
6116,Validation,661707.02
6117,Train,610940.94
6118,Validation,623258.4
6119,Train,658468.27
6120,Train,665687.92
6121,Test,638144.98
6122,Train,593138.59
6123,Validation,637964.2
6124,Validation,640159.04
6125,Validation,648541.81
6126,Train,597406.39
6127,Train,605078.62
6128,Train,643032.51
6129,Validation,634815.1
6130,Validation,613270.79
6131,Validation,593128.13
6132,Train,645618.59
6133,Validation,627634.04
6134,Validation,596554.05
6135,Validation,572447.52
6136,Train,614378.94
6137,Validation,643558.78
6138,Train,640210.85
6139,Train,598234.64
6140,Validation,593141.29
6141,Validation,663814.18
6142,Train,625196.94
6143,Validation,601990.02
6144,Validation,577792.32
6145,Validation,642614.89
6146,Test,619369.72
6147,Validation,623919.23
6148,Validation,587603.55
6149,Validation,281090.95
6150,Validation,286857.13
6151,Train,267956.3
6152,Test,273079.07
6153,Validation,284617.27
6154,Test,272190.83
6155,Test,269624.2
6156,Validation,276279.49
6157,Train,286197.5
6158,Validation,257361.3
6159,Train,280048.74
6160,Test,278287.04
6161,Test,272997.65
6162,Validation,285379.86
6163,Validation,286515.92
6164,Validation,267065.35
6165,Train,291891.01
6166,Validation,282351.82
6167,Validation,296818.2
6168,Validation,293481.36
6169,Test,288247.24
6170,Validation,300628.19
6171,Test,280472.78
6172,Validation,297099.95
6173,Train,292680.16
6174,Validation,275020.96
6175,Validation,296804.49
6176,Validation,291028.09
6177,Validation,284740.5
6178,Validation,293155.08
6179,Validation,295880.12
6180,Test,283455.13
6181,Validation,279364.13
6182,Validation,281313.78
6183,Validation,300152.45
6184,Validation,279524.44
6185,Validation,268708.43
6186,Validation,270110.3
6187,Validation,286497.49
6188,Validation,270516.84
6189,Test,281909.79
6190,Validation,284322.52
6191,Train,307646.5
6192,Test,264214.12
6193,Validation,278253.28
6194,Validation,278646.35
6195,Test,365098.24
6196,Test,241937.11
6197,Train,288320.38
6198,Test,292859.36
6199,Train,276157.8
6200,Validation,276011.4
6201,Validation,293953.08
6202,Validation,307486.73
6203,Test,280785.76
6204,Validation,279427.93
6205,Validation,293984.54
6206,Train,284496.14
6207,Validation,281699.68
6208,Validation,285031.81
6209,Validation,281514.26
6210,Train,292498.61
6211,Validation,289667.55
6212,Train,280357.3
6213,Train,281247.97
6214,Validation,299354.67
6215,Validation,307095.31
6216,Validation,303559.23
6217,Validation,308442.49
6218,Train,308950.04
6219,Validation,308770.42
6220,Test,300255.87
6221,Train,296765.59
6222,Validation,315273.08
6223,Test,295339.01
6224,Train,289201.21
6225,Test,303108.81
6226,Train,279677.0
6227,Test,298080.45
6228,Validation,290399.66
6229,Train,290909.69
6230,Test,324174.79
6231,Validation,309543.52
6232,Train,295811.25
6233,Validation,303974.28
6234,Validation,307409.13
6235,Train,299757.75
6236,Train,312577.36
6237,Validation,293031.78
6238,Train,305969.81
6239,Train,306336.07
6240,Test,307126.34
6241,Validation,312233.56
6242,Validation,310531.04
6243,Train,309129.01
6244,Test,284309.34
6245,Validation,304300.91
6246,Validation,311144.16
6247,Validation,376233.89
6248,Validation,263917.85
6249,Validation,325327.93
6250,Test,312361.88
6251,Train,316948.39
6252,Validation,308295.38
6253,Validation,325986.05
6254,Validation,325377.97
6255,Test,320691.21
6256,Validation,315641.8
6257,Test,316687.22
6258,Validation,303438.24
6259,Train,331965.95
6260,Validation,296947.06
6261,Validation,310027.29
6262,Validation,320021.1
6263,Train,311390.22
6264,Validation,323233.8
6265,Train,330338.36
6266,Validation,326053.28
6267,Validation,341381.08
6268,Validation,334042.43
6269,Validation,343268.29
6270,Validation,323410.94
6271,Validation,340238.38
6272,Validation,338400.82
6273,Test,336241.0
6274,Validation,338386.08
6275,Validation,358461.58
6276,Train,336479.49
6277,Validation,337819.16
6278,Validation,319855.26
6279,Test,342385.38
6280,Train,333594.81
6281,Validation,327389.51
6282,Validation,337985.74
6283,Train,339490.69
6284,Test,338737.33
6285,Train,347726.67
6286,Validation,336017.6
6287,Train,355307.94
6288,Validation,337390.44
6289,Validation,337796.13
6290,Validation,323766.77
6291,Test,361067.07
6292,Test,890689.51
6293,Validation,656988.64
6294,Train,841264.04
6295,Validation,741891.65
6296,Train,777951.22
6297,Validation,765687.42
6298,Validation,773819.49
6299,Train,782563.38
6300,Test,877235.96
6301,Test,833782.7
6302,Validation,782221.96
6303,Test,749779.1
6304,Validation,737265.57
6305,Train,812190.76
6306,Train,758182.2
6307,Train,747888.25
6308,Test,801098.43
6309,Test,837548.62
6310,Train,794698.77
6311,Validation,815130.5
6312,Test,792299.15
6313,Train,800147.84
6314,Validation,787062.0
6315,Validation,723708.99
6316,Validation,714601.11
6317,Validation,716859.27
6318,Validation,746517.32
6319,Validation,722262.21
6320,Validation,708568.29
6321,Validation,721744.33
6322,Validation,790144.7
6323,Validation,721460.22
6324,Validation,716987.58
6325,Validation,678228.58
6326,Validation,690007.76
6327,Validation,745782.1
6328,Validation,715263.3
6329,Validation,730899.37
6330,Validation,732859.76
6331,Validation,764014.06
6332,Train,765648.93
6333,Validation,723987.85
6334,Train,1182500.16
6335,Validation,879244.9
6336,Validation,1002364.34
6337,Train,1123282.85
6338,Validation,1682862.03
6339,Validation,679156.2
6340,Test,680254.35
6341,Validation,654018.95
6342,Validation,644285.33
6343,Validation,617207.58
6344,Train,759442.33
6345,Validation,766456.0
6346,Validation,802253.41
6347,Validation,733716.78
6348,Train,761880.36
6349,Validation,714014.73
6350,Test,733564.77
6351,Validation,719737.25
6352,Validation,712425.76
6353,Validation,750182.71
6354,Train,765270.02
6355,Test,813630.44
6356,Train,786561.61
6357,Validation,810150.64
6358,Validation,793889.1
6359,Test,727163.67
6360,Test,817653.25
6361,Validation,877423.45
6362,Validation,814395.17
6363,Validation,811153.67
6364,Validation,762861.78
6365,Validation,791495.25
6366,Test,768718.11
6367,Validation,748435.2
6368,Validation,741625.25
6369,Validation,704680.97
6370,Validation,765996.92
6371,Validation,724180.89
6372,Validation,712362.72
6373,Validation,833979.01
6374,Validation,726482.39
6375,Validation,746129.56
6376,Validation,711367.56
6377,Validation,714106.42
6378,Validation,698986.34
6379,Validation,753447.05
6380,Validation,720946.99
6381,Validation,771686.4
6382,Test,781694.57
6383,Validation,833429.22
6384,Validation,808624.82
6385,Validation,773603.77
6386,Train,1170672.94
6387,Train,875699.81
6388,Train,957155.31
6389,Train,1078905.68
6390,Validation,1521957.99
6391,Validation,869403.63
6392,Validation,714081.05
6393,Validation,676615.53
6394,Validation,700392.21
6395,Validation,624081.64
6396,Validation,757330.95
6397,Validation,803657.12
6398,Validation,858853.75
6399,Train,753060.78
6400,Test,782796.01
6401,Validation,776968.87
6402,Validation,788340.23
6403,Validation,791835.37
6404,Train,777254.06
6405,Validation,899479.43
6406,Validation,781970.6
6407,Validation,776661.74
6408,Validation,711571.88
6409,Validation,782300.68
6410,Validation,770487.37
6411,Validation,800842.28
6412,Train,817741.17
6413,Train,837144.63
6414,Test,795133.0
6415,Test,821498.18
6416,Validation,822569.16
6417,Test,773367.71
6418,Train,843361.1
6419,Train,749817.08
6420,Validation,737613.65
6421,Validation,711671.58
6422,Validation,725729.51
6423,Test,733037.32
6424,Test,722496.93
6425,Train,718232.26
6426,Test,734297.87
6427,Validation,766512.66
6428,Validation,702238.27
6429,Test,723086.2
6430,Train,713173.95
6431,Test,733455.07
6432,Validation,734464.36
6433,Train,718125.53
6434,Validation,760281.43
